# t,event_type,packet_id
1.46,plantsend,73
1.46809,controllerreceive,73
1.47675,plantreceive,73
1.48,plantsend,74
1.48819,controllerreceive,74
1.49708,plantreceive,74
1.5,plantsend,75
1.51013,controllerreceive,75
1.51898,plantreceive,75
1.52,plantsend,76
1.5292,controllerreceive,76
1.53809,plantreceive,76
1.54,plantsend,77
1.54848,controllerreceive,77
1.55749,plantreceive,77
1.56,plantsend,78
1.56915,controllerreceive,78
1.57804,plantreceive,78
1.58,plantsend,79
1.5893,controllerreceive,79
1.598,plantreceive,79
1.6,plantsend,80
1.61396,controllerreceive,80
1.62,plantsend,81
1.62277,plantreceive,80
1.62802,controllerreceive,81
1.63701,plantreceive,81
1.64,plantsend,82
1.65033,controllerreceive,82
1.65921,plantreceive,82
1.66,plantsend,83
1.66993,controllerreceive,83
1.67858,plantreceive,83
1.68,plantsend,84
1.68832,controllerreceive,84
1.69724,plantreceive,84
1.7,plantsend,85
1.70823,controllerreceive,85
1.71709,plantreceive,85
1.72,plantsend,86
1.72785,controllerreceive,86
1.73659,plantreceive,86
1.74,plantsend,87
1.74976,controllerreceive,87
1.75862,plantreceive,87
1.76,plantsend,88
1.76878,controllerreceive,88
1.7777,plantreceive,88
1.78,plantsend,89
1.78778,controllerreceive,89
1.79669,plantreceive,89
1.8,plantsend,90
1.80911,controllerreceive,90
1.81779,plantreceive,90
1.82,plantsend,91
1.82826,controllerreceive,91
1.83713,plantreceive,91
1.84,plantsend,92
1.85021,controllerreceive,92
1.85894,plantreceive,92
1.86,plantsend,93
1.86816,controllerreceive,93
1.87714,plantreceive,93
1.88,plantsend,94
1.88991,controllerreceive,94
1.89879,plantreceive,94
1.9,plantsend,95
1.90935,controllerreceive,95
1.9182,plantreceive,95
1.92,plantsend,96
1.92969,controllerreceive,96
1.93858,plantreceive,96
1.94,plantsend,97
1.94953,controllerreceive,97
1.95845,plantreceive,97
1.96,plantsend,98
1.96915,controllerreceive,98
1.97789,plantreceive,98
1.98,plantsend,99
1.98983,controllerreceive,99
1.99867,plantreceive,99
2,plantsend,100
2.00791,controllerreceive,100
2.01673,plantreceive,100
2.02,plantsend,101
2.02967,controllerreceive,101
2.03861,plantreceive,101
2.04,plantsend,102
2.04802,controllerreceive,102
2.05696,plantreceive,102
2.06,plantsend,103
2.06855,controllerreceive,103
2.07739,plantreceive,103
2.08,plantsend,104
2.08782,controllerreceive,104
2.09663,plantreceive,104
2.1,plantsend,105
2.10819,controllerreceive,105
2.11702,plantreceive,105
2.12,plantsend,106
2.1295,controllerreceive,106
2.13825,plantreceive,106
2.14,plantsend,107
2.14959,controllerreceive,107
2.1585,plantreceive,107
2.16,plantsend,108
2.16952,controllerreceive,108
2.17852,plantreceive,108
2.18,plantsend,109
2.18751,controllerreceive,109
2.19629,plantreceive,109
2.2,plantsend,110
2.20954,controllerreceive,110
2.21856,plantreceive,110
2.22,plantsend,111
2.22982,controllerreceive,111
2.23855,plantreceive,111
2.24,plantsend,112
2.24827,controllerreceive,112
2.25718,plantreceive,112
2.26,plantsend,113
2.26985,controllerreceive,113
2.27871,plantreceive,113
2.28,plantsend,114
2.28976,controllerreceive,114
2.29869,plantreceive,114
2.3,plantsend,115
2.30981,controllerreceive,115
2.31864,plantreceive,115
2.32,plantsend,116
2.3293,controllerreceive,116
2.33821,plantreceive,116
2.34,plantsend,117
2.34843,controllerreceive,117
2.35732,plantreceive,117
2.36,plantsend,118
2.36823,controllerreceive,118
2.37714,plantreceive,118
2.38,plantsend,119
2.3883,controllerreceive,119
2.39717,plantreceive,119
2.4,plantsend,120
2.4091,controllerreceive,120
